Year,BTUs,Column_Order,Sector
1990,0.012,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1990,0.013,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1990,0.013,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1990,0.011,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1990,0.01,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1990,0.009,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1990,0.008,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.007,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.008,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.011,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.012,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.013,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.014,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.014,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.014,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.013,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.012,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.01,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1991,0.009,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.008,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.009,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.012,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.013,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.015,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.015,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.015,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.015,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.014,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.013,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.01,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1992,0.01,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.009,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.01,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.013,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.014,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.016,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.016,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.017,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.017,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.015,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.014,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.011,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1993,0.011,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.01,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.011,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.015,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.016,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.018,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.018,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.019,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.019,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.017,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.016,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.013,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1994,0.012,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.011,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.012,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.017,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.019,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.02,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.021,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.022,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.021,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.02,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.018,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.015,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1995,0.014,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.013,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.014,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.019,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.021,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.024,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.024,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.025,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.025,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.023,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.021,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.017,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1996,0.016,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.014,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.016,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.021,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.024,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.026,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.026,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.028,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.027,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.025,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.023,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.019,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1997,0.018,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.016,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.018,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.024,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.027,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.029,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.03,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.031,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.031,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.028,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.026,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.021,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1998,0.02,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.019,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.021,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.028,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.031,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.034,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.035,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.036,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.036,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.033,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.03,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.025,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
1999,0.023,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.022,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.023,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.032,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.035,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.039,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.039,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.041,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.041,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.037,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.034,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.028,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2000,0.026,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.026,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.028,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.039,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.043,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.048,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.048,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.05,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.05,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.046,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.042,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.034,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2001,0.032,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.031,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.033,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.046,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.05,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.056,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.056,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.059,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.058,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.053,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.048,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.04,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2002,0.038,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.036,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.039,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.053,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.059,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.065,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.065,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.068,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.068,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.062,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.056,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.046,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2003,0.044,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.044,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.047,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.065,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.072,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.079,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.08,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.084,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.083,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.076,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.069,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.057,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2004,0.054,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.066,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.071,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.097,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.107,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.119,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.12,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.126,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.124,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.113,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.103,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.085,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2005,0.08,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.095,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.102,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.141,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.155,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.172,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.173,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.182,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.18,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.164,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
2006,0.15,2,Small-Scale Solar Energy Consumption for Electricity: Residential Sector
