MSN,YYYYMM,Value,Column_Order,Description,Unit
SOEGBUS,200813,8.516,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200901,0.07,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200902,0.297,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200903,0.762,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200904,0.97,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200905,1.078,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200906,1.009,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200907,1.183,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200908,1.135,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200909,0.927,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200910,0.665,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200911,0.394,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200912,0.207,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,200913,8.697,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201001,0.096,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201002,0.32,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201003,0.74,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201004,1.094,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201005,1.492,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201006,1.708,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201007,1.566,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201008,1.518,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201009,1.335,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201010,0.731,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201011,0.745,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201012,0.418,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201013,11.762,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201101,0.363,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201102,0.786,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201103,1.13,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201104,1.509,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201105,1.755,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201106,2.044,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201107,1.755,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201108,2.115,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201109,1.723,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201110,1.469,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201111,1.001,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201112,1.133,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201113,16.782,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201201,0.868,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201202,1.229,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201203,2.106,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201204,2.901,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201205,4.236,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201206,4.834,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201207,4.678,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201208,4.234,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201209,4.177,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201210,3.949,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201211,3.189,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201212,3.223,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201213,39.625,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201301,2.861,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201302,3.977,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201303,5.689,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201304,6.105,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201305,6.905,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201306,8.007,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201307,7.627,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201308,8.716,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201309,8.748,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201310,9.107,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201311,7.62,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201312,7.879,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201313,83.24,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201401,6.981,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201402,7.74,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201403,12.234,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201404,13.817,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201405,16.263,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201406,17.905,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201407,16.626,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201408,17.486,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201409,17.075,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201410,15.976,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201411,12.847,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201412,9.612,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201413,164.562,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201501,10.569,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201502,13.6,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201503,18.986,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201504,21.786,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201505,22.888,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201506,23.41,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201507,24.038,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201508,24.596,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201509,20.294,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201510,17.477,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201511,15.857,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201512,14.4,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201513,227.901,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201601,13.462,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201602,20.315,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201603,23.733,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201604,26.137,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201605,31.158,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201606,31.552,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201607,35.88,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201608,36.082,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201609,33.089,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201610,29.049,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201611,25.198,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201612,22.055,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201613,327.712,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201701,21.174,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201702,25.032,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201703,41.131,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201704,44.714,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201705,52.746,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201706,55.759,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201707,50.756,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201708,48.927,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201709,46.126,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201710,42.435,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201711,29.243,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201712,27.698,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201713,485.742,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201801,29.933,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201802,35.166,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201803,45.603,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201804,54.646,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201805,61.795,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201806,66.892,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201807,60.918,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201808,60.392,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201809,53.813,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201810,44.849,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201811,33.785,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201812,28.063,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201813,575.854,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201901,31.578,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201902,33.818,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201903,52.017,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201904,59.576,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201905,63.185,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201906,70.333,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201907,71.713,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201908,69.483,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201909,60.142,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201910,53.788,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201911,38.496,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201912,30.485,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,201913,634.613,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202001,38.802,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202002,48.413,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202003,55.245,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202004,68.941,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202005,84.006,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202006,84.007,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202007,92.359,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202008,81.114,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202009,67.314,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202010,61.712,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202011,50.222,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202012,44.375,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202013,776.511,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202101,49.859,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202102,55.885,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202103,80.743,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202104,94.322,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202105,107.091,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202106,103.202,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202107,103.81,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202108,102.938,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202109,96.762,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202110,80.509,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202111,68.542,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202112,55.33,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202113,998.993,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202201,69.742,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202202,80.2,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202203,103.611,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202204,117.477,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202205,132.065,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202206,138.733,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202207,136.41,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOEGBUS,202208,124.472,9,Utility-Scale Solar Energy Consumption for Electricity:  Electric Power Sector ,Trillion Btu
SOT5BUS,194913,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195013,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195113,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195213,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195313,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195413,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195513,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195613,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195713,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195813,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,195913,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196013,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196113,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196213,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196313,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196413,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196513,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196613,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196713,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196813,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,196913,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197013,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197113,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197213,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197301,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197302,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197303,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197304,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197305,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197306,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197307,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197308,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197309,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197310,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197311,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197312,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197313,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197401,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197402,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197403,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197404,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197405,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197406,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197407,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197408,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197409,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197410,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197411,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197412,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197413,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197501,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197502,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197503,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197504,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197505,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197506,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197507,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197508,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197509,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197510,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197511,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197512,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197513,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197601,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197602,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197603,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197604,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197605,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197606,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197607,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197608,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197609,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
SOT5BUS,197610,Not Available,10,Utility-Scale Solar Energy Consumption: Total,Trillion Btu
